ABBloodGroupTestResult,9_1_8655
StriatedMuscleSpasm,9_1_7420
OrbicularisOcculis,NAMEDStriatedMuscle
OrbicularisOcculis,23_1_1292
OrbicularisOcculis,23_1_3607
Vision,9_1_8478
Vision,23_1_11105
Vision,23_1_11106
Blinking,VoluntaryMovementOfMuscleOfFacialExpression
VoluntaryMovementOfMuscleOfFacialExpression,9_1_8551
BlisterSymptom,9_1_2160
SkinBulla,9_1_7165
BlockBasicDrugForm,9_1_10905
blockDrugForm,solidDrugPresentationState
BlockDissectionOfCervicalLymphnode,9_1_12590
SurgicalExcising,9_1_7637
CervicalLymphnode,9_1_2595
SurgicalExtent,VolitionalFeature
organRadical,organTotal
BlockadeOfNerveConduction,9_1_2163
BlockedNose,9_1_2164
BlockedNose,23_1_143
ObstructionProcess,ClosingProcess
BlockedNoseSymptom,9_1_2165
BlockedParanasalSinus,9_1_2166
ParanasalSinus,9_1_5939
Plasma,NAMEDBodySubstance
Plasma,23_1_265
Plasma,23_1_8500
BloodAlbuminConcentration,9_1_11001
BloodAmmoniaConcentration,9_1_11002
BloodAssay,9_1_12934
BloodBank,LaboratoryHaematology
BloodCarbonDioxideConcentration,9_1_11004
CarbonDioxide,NAMEDComplexChemical
CarbonDioxide,23_1_272
CarbonDioxide,23_1_2914
CarbonDioxide,23_1_2915
BloodCarbonDioxideMeasuring,9_1_2170
BloodCirculation,9_1_2171
BloodCirculation,23_1_2490
BloodCirculation,23_1_2491
Circulation,NAMEDCirculatoryProcess
VascularPerfusion,NAMEDCirculatoryProcess
VascularPerfusion,23_1_10991
VascularPerfusion,23_1_10992
CoagulatedBlood,9_1_12219
BloodCoagulationTest,9_1_10663
BloodComponent,9_1_2175
BloodCount,9_1_11426
BloodCountInvestigation,9_1_12935
BloodCulture,9_1_11504
BloodTest,9_1_2191
BloodTest,23_1_2510
Culturing,LifeSupportingProcess
BloodDyscrasia,9_1_11427
BloodDyscrasia,23_1_143
BloodElectrolyte,9_1_12310
BloodFiltration,9_1_2179
Filtering,RemovingProcess
BloodFlow,9_1_2180
BloodGasAnalyser,9_1_13414
LaboratoryMedicine,ClinicalSpecialityState
BloodGlucoseTestResult,9_1_2182
BloodSugarTest,9_1_2190
BloodOxygenConcentration,9_1_11005
BloodOxygenMeasuring,9_1_2184
BloodOxygenatorDevice,9_1_13090
Composite,Collection
DiastolicBloodPressure,ArterialBloodPressure
SystolicBloodPressure,ArterialBloodPressure
BloodProduct,9_1_10664
SpecimenRole,SampleRole
Sampling,RemovingProcess
BloodSugarConcentration,9_1_11006
BloodThyroidReleasingHormoneConcentration,9_1_11007
BloodThyroidReleasingHormoneMeasuring,9_1_2193
BloodThyroidStimulatingHormoneConcentration,9_1_11008
BloodThyroidStimulatingHormoneMeasuring,9_1_2195
BloodThyroxineMeasuring,9_1_2196
SerumThyroxineConcentration,9_1_11057
BloodTriiodothyronineConcentration,9_1_11009
BloodTriiodothyronineMeasuring,9_1_2198
BloodUreaConcentration,9_1_11010
Urea,Amide
Urea,23_1_272
Urea,23_1_10851
BloodUreaNitrogen,9_1_2200
UreaNitrogen,9_1_8241
BloodUreaNitrogenConcentration,9_1_2201
LymphOrBloodVessel,GenericInternalStructure
BloodVesselJunction,9_1_2202
BloodVesselOfExtremity,9_1_2203
BloodVesselOfExtremity,23_1_254
BloodVesselOfFoetalCirculation,BloodVessel
BloodVesselOfFoetalCirculation,23_1_2519
FoetalCirculationRole,VascularRole
BloodVesselOfFoot,9_1_2204
BloodVesselOfHand,9_1_2205
BloodVesselOfSystemicCirculation,BloodVessel
BloodVolume,9_1_2206
BloodVolume,23_1_2502
BloodpH,9_1_13129
Hydrogen,ElementalChemical
BloodyDiarrhoea,9_1_13492
BloodyDiarrhoea,23_1_289
Feces,NAMEDBodySubstance
Feces,23_1_2437
Feces,23_1_4884
BlowFly,Diptera
BlueUrine,9_1_2208
BlueUrine,23_1_206
UrineColour,9_1_8289
Blueberry,Fruit
Bluebottle,Diptera
BluntedAffect,DisorderOfAffect
DisorderOfAffect,9_1_3246
BlurredVision,NAMEDEyeDiseaseProcess
BodilyDehydrationProcess,BodilyHydrationChangingProcess
BodilyHydrationChangingProcess,NAMEDWholeBodyProcess
NAMEDWholeBodyProcess,NAMEDPhysiologicalProcess
BodilyRehydrationProcess,BodilyHydrationChangingProcess
elongatedSolid,9_1_1601
HeadAndNeck,NAMEDInternalBodyPart
HeadAndNeck,23_1_5631
HeadAndNeck,23_1_5632
HeadAndNeck,23_1_5633
HeadAndNeck,23_1_5634
BodyFallingBackwardSensation,BodyRotatingInSagitallPlaneSensation
BodyRotatingInSagitallPlaneSensation,BodyRotatingSensation
BodyFallingForwardSensation,BodyRotatingInSagitallPlaneSensation
BodyFallingVerticallySensation,BodyMovementSensation
BodyMovementSensation,9_1_2213
BodyMovementSensation,23_1_2534
BodyFloor,9_1_9627
solidTopology,9_1_942
BodyFluid,9_1_11266
BodyFluidLeak,9_1_2209
BodyFluidLeak,23_1_143
Leaking,Flow
Leaking,23_1_689
BodyHole,BodySpace
NAMEDSurfaceBodyPart,NAMEDBodyPart
NAMEDSurfaceBodyPart,23_1_644
BodyLayer,9_1_2210
BodyMass,9_1_2211
BodyMassIndex,BodyWeightMeasurementResult
BodyWeightMeasurementResult,9_1_2254
Movement,GenericBodyProcess
BodyMovementSignal,9_1_11401
VestibuleOfEar,NAMEDSensoryPart
VestibuleOfEar,23_1_2616
VestibuleOfEar,23_1_7390
VestibuleOfEar,23_1_7391
VestibuleOfEar,23_1_11086
VestibuleOfEar,23_1_11087
KineticEnergy,Energy
VestibularBalanceCell,SensoryCell
BodyOfCervicalVertebra,9_1_2214
Corpus,GenericInternalStructure
BodyOfClitoris,9_1_2215
BodyOfClitoris,23_1_16
BodyOfClitoris,23_1_2539
Clitoris,NAMEDFemaleGenitalSurfaceBodyPart
Clitoris,23_1_16
Clitoris,23_1_3290
Clitoris,23_1_3291
Clitoris,23_1_3292
Clitoris,23_1_3293
Clitoris,23_1_3294
Clitoris,23_1_3295
ErectileTissue,SoftTissue
BodyOfFifthCervicalVertebra,9_1_2216
FifthCervicalVertebra,CervicalVertebra
FifthCervicalVertebra,23_1_4389
FifthCervicalVertebra,23_1_4390
FifthCervicalVertebra,23_1_5002
FifthCervicalVertebra,23_1_5003
BodyOfFornix,IntracranialFornixComponent
IntracranialFornixComponent,9_1_4653
BodyOfFourthCervicalVertebra,9_1_2217
FourthCervicalVertebra,CervicalVertebra
FourthCervicalVertebra,23_1_4389
FourthCervicalVertebra,23_1_4390
FourthCervicalVertebra,23_1_5002
FourthCervicalVertebra,23_1_5221
BodyOfGallBladder,9_1_2218
BodyOfHyoidBone,9_1_2219
BodyOfHyoidBone,23_1_16
HyoidBone,NAMEDBone
HyoidBone,23_1_16
HyoidBone,23_1_1669
BodyOfLumbarVertebra,9_1_2220
IncisiveCanal,Canal
IncisiveCanal,23_1_440
IncisiveCanal,23_1_549
MandibularCanal,Canal
MandibularCanal,23_1_440
MandibularCanal,23_1_549
MandibularCanal,23_1_7110
MandibularTubercle,9_1_5220
MandibularTubercle,23_1_440
MentalForamen,NAMEDForamen
MentalForamen,23_1_440
MentalForamen,23_1_549
SymphysisMenti,NAMEDSymphysis
SymphysisMenti,23_1_16
SymphysisMenti,23_1_549
BodyOfPancreas,9_1_2222
BodyOfSacralVertebra,9_1_2223
BodyOfScapula,9_1_2224
BodyOfScapula,23_1_2551
SpineOfScapula,NAMEDSolidBoneDivisions
SpineOfScapula,23_1_309
SpineOfScapula,23_1_1430
SpineOfScapula,23_1_1431
SpineOfScapula,23_1_9903
SpineOfScapula,23_1_9904
BodyOfSeventhCervicalVertebra,9_1_2225
SeventhCervicalVertebra,CervicalVertebra
SeventhCervicalVertebra,23_1_4387
SeventhCervicalVertebra,23_1_4389
SeventhCervicalVertebra,23_1_4390
SeventhCervicalVertebra,23_1_9559
BodyOfSixthCervicalVertebra,9_1_2226
SixthCervicalVertebra,CervicalVertebra
SixthCervicalVertebra,23_1_4389
SixthCervicalVertebra,23_1_4390
SixthCervicalVertebra,23_1_5003
SixthCervicalVertebra,23_1_9559
BodyOfSphenoidBone,9_1_2227
BodyOfSphenoidBone,23_1_2349
BodyOfSphenoidBone,23_1_2555
BodyOfSphenoidBone,23_1_2556
BodyOfSphenoidBone,23_1_2557
SphenoidBone,NAMEDBone
SphenoidBone,23_1_9848
SphenoidBone,23_1_9849
SphenoidBone,23_1_9850
SphenoidBone,23_1_9851
SphenoidBone,23_1_9852
SphenoidBone,23_1_9853
SphenoidBone,23_1_9854
SphenoidBone,23_1_9855
SphenoidBone,23_1_9856
SphenoidBone,23_1_9857
DorsumSellae,NAMEDSolidBoneDivisions
DorsumSellae,23_1_4261
SellaTurcica,NAMEDFossa
SellaTurcica,23_1_9507
TuberculumSellae,NAMEDSolidBoneDivisions
BodyOfTalus,9_1_2228
Talus,TarsalBone
Talus,23_1_2859
Talus,23_1_10309
Talus,23_1_10310
Talus,23_1_10311
BodyOfThirdCervicalVertebra,9_1_2229
BodyOfThoracicVertebra,9_1_2230
TerminalSulcus,Groove
TerminalSulcus,23_1_10384
TerminalSulcus,23_1_10385
DorsumOfTongue,9_1_3365
DorsumOfTongue,23_1_4259
DorsumOfTongue,23_1_4260
TipOfTongue,9_1_7983
TipOfTongue,23_1_16
TipOfTongue,23_1_10571
BodyOfVertebra,9_1_2232
BodyPartTemperature,9_1_2233
PlanarStructure,PhysicalStructure
BodyPosition,OrganismFeature
BodyPositionState,OrganismState
BodyProcessSymptom,9_1_2234
BodyRoof,9_1_9628
BodyRotatingInAxialPlaneSensation,BodyRotatingSensation
BodyRotatingSensation,BodyMovementSensation
BodyRotatingToLeftSensation,BodyRotatingInAxialPlaneSensation
BodyRotatingToRightSensation,BodyRotatingInAxialPlaneSensation
BodySelfImage,9_1_2235
SelfImage,Belief
BodyStore,9_1_9321
BodyStructureByAbstractStatus,9_1_2236
BodyStructureByFeature,9_1_2237
BodyStructureByShape,9_1_2238
BodyStructureByTissueType,9_1_2239
BodyStructureByTopology,9_1_2240
BodyStructureCausedByProcess,9_1_2241
BodyStructureCausingProcess,9_1_2242
BodyStructureSegment,9_1_2243
internalSelection,InternalExternalSelector
System,LogicalStructure
BodySystemComponent,9_1_2245
BodySystemExamination,9_1_10188
BodySystemPathology,9_1_2247
BodySystemPhenomenon,9_1_2248
BodyTemperatureSymptom,9_1_2249
PhysicalBarrierRole,StructuralRole
BodyWeightGainingProcess,9_1_2251
BodyWeightLosingProcess,9_1_2252
BodyWeightMeasurement,9_1_2253
MassValue,NumericQuantity
BodyWeightSymptom,9_1_2255
BodyWeightWithDecreasingTrend,9_1_11519
decreasing,unstable
BodyWeightWithIncreasingTrend,9_1_11520
Bohrium,ElementalChemical
Boiling,Heating
Heating,TemperatureChangingProcess
CorticalBone,BoneTissue
BoneAnchor,SurgicalInternalFixationDevice
SurgicalInternalFixationDevice,9_1_12765
BoneAnchoredHearingAid,SurgicalImplantableHearingAid
SurgicalImplantableHearingAid,9_1_12790
BoneAutograft,9_1_9327
BoneTissue,Tissue
BoneDeposition,9_1_2258
BoneDisease,9_1_2259
BoneGraftTissue,9_1_2260
BoneInjury,9_1_8682
TraumaticProcess,AcquiredPathologicalProcess
BoneMarrowStructure,9_1_2268
BoneMarrowStructure,23_1_2594
BoneMarrowDamage,NAMEDHaematologicalSystemDiseaseProcess
NAMEDHaematologicalSystemDiseaseProcess,PathologicalProcess
NAMEDHaematologicalSystemDiseaseProcess,23_1_1194
BoneMarrowDisorder,9_1_2262
BoneMarrowDysplasia,9_1_2263
BoneMarrowFunction,9_1_2265
BoneMarrowHypoplasia,9_1_2267
HypoplasticLesion,9_1_4387
BoneMarrowTissue,SoftTissue
Erythrocytopoiesis,9_1_3611
BoneMarrowStructureInIliacCrest,9_1_2269
IliacCrest,InternalRegion
IliacCrest,23_1_827
IliacCrest,23_1_5915
BoneMarrowStructureInSternum,9_1_2270
ManubriumSterni,FlatBone
ManubriumSterni,23_1_5915
BoneMarrowStructureInTibialTuberosity,9_1_2271
TibialTuberosity,9_1_7974
TibialTuberosity,23_1_10559
BoneMarrowToxicity,9_1_8683
BoneMass,9_1_2272
BoneOfCranium,9_1_2273
BoneOfFoot,9_1_2274
BoneOfHand,9_1_2275
BoneOfJoint,9_1_11112
BoneOfLowerLimb,9_1_2277
BoneOfLowerLimb,23_1_2602
NonAxialSkeleton,ComplexSkeletalStructure
NonAxialSkeleton,23_1_1784
NonAxialSkeleton,23_1_7714
NonAxialSkeleton,23_1_7715
NonAxialSkeleton,23_1_7716
NonAxialSkeleton,23_1_7717
NonAxialSkeleton,23_1_7718
BoneOfMiddleEar,Bone
BoneOfMiddleEar,23_1_2603
MiddleEar,NAMEDSensoryPart
MiddleEar,23_1_4675
MiddleEar,23_1_5119
MiddleEar,23_1_6144
MiddleEar,23_1_7385
MiddleEar,23_1_7386
MiddleEar,23_1_7387
MiddleEar,23_1_7388
MiddleEar,23_1_7389
MiddleEar,23_1_7390
MiddleEar,23_1_7391
MiddleEar,23_1_7392
MiddleEar,23_1_7393
MiddleEar,23_1_7394
MiddleEar,23_1_7395
MiddleEar,23_1_7396
MiddleEar,23_1_7397
BoneOfNose,9_1_2278
BoneOfSkull,9_1_2279
BoneOfUpperLimb,9_1_2280
BoneOfUpperLimb,23_1_2602
BoneResorption,9_1_2282
BoneSinus,9_1_2283
BoneSinus,23_1_408
BoneSinus,23_1_2608
BoneSinusExamination,9_1_10189
BoneSinusRoute,9_1_2285
BoneSoftening,9_1_2286
BoneSoftening,23_1_143
Softening,StateChangeProcess
BoneThickening,9_1_11526
BoneThickening,23_1_143
DiameterIncreasing,9_1_3149
BoneTissueStructure,9_1_2288
BonyArm,NAMEDSolidBoneDivisions
BonyFracture,9_1_2289
BonyLabyrinth,NAMEDSensoryPart
BonyLabyrinth,23_1_1754
BonyLabyrinth,23_1_2613
BonyLabyrinth,23_1_2614
BonyLabyrinth,23_1_2615
BonyLabyrinth,23_1_2616
VestibularOrgan,NAMEDSensoryPart
VestibularOrgan,23_1_7390
VestibularOrgan,23_1_7391
VestibularOrgan,23_1_11079
VestibularOrgan,23_1_11080
VestibularOrgan,23_1_11081
VestibularOrgan,23_1_11082
VestibularOrgan,23_1_11083
VestibularOrgan,23_1_11084
actuallyHollowTopology,9_1_976
BonyLamina,NAMEDSolidBoneDivisions
BonyLump,9_1_2290
Lump,SolidNonNormalBodyStructure
Lump,23_1_534
BonyMetastases,9_1_2291
MetastasesLesion,9_1_5321
BonyNeck,NAMEDSolidBoneDivisions
BonyNeck,23_1_2522
BonyPartOfHardPalate,ComplexSkeletalStructure
BonyPartOfHardPalate,23_1_2619
BonyPartOfHardPalate,23_1_2620
BonyPartOfHardPalate,23_1_2621
HorizontalPlateOfPalatineBone,NAMEDSolidBoneDivisions
HorizontalPlateOfPalatineBone,23_1_3564
PalatineBone,NAMEDBone
PalatineBone,23_1_440
PalatineBone,23_1_8024
PalatineBone,23_1_8025
PalatineBone,23_1_8026
PalatineBone,23_1_8027
PalatineBone,23_1_8028
PalatineBone,23_1_8029
PalatineBone,23_1_8030
PalatineBone,23_1_8031
PalatineProcessOfMaxilla,BonyProcess
PalatineProcessOfMaxilla,23_1_550
BonyPedicle,NAMEDSolidBoneDivisions
BonyTraumaProcess,TraumaticProcess
BonyTraumaStructure,9_1_2292
Boophilus,Ixodidae
BoophilusAnnulatus,Boophilus
BoophilusDecoloratus,Boophilus
BoophilusMicroplus,Boophilus
Boot,Footwear
Footwear,Clothing
Borax,NAMEDActiveDrugIngredient
Borborygmi,Noise
Borborygmi,23_1_141
Borborygmi,23_1_206
Peristalsis,Motility
IntestinalGas,9_1_4615
BorborygmiSign,9_1_2294
BorborygmiSymptom,9_1_2295
BorderOfLiver,9_1_2296
BorderOfPancreas,9_1_2297
BorderOfPancreas,23_1_677
BorderOfPectoralisMinor,9_1_2298
PectoralisMinor,PectoralisMuscle
BorderOfRib,9_1_2299
BorderOfScapula,9_1_2300
BorderOfThyroidLobe,9_1_2301
BorderOfThyroidLobe,23_1_612
BorderlineCephalopelvicDisproportion,NAMEDReproductiveDiseaseProcess
Bordetella,Bacterium
BordetellaPertussis,Bordetella
BoricAcid,NAMEDActiveDrugIngredient
Borneol,NAMEDActiveDrugIngredient
Boron,ElementalChemical
Borrelia,Spirochaetaceae
Spirochaetaceae,Bacterium
spiralling,linear
BorreliaBurgdorferi,Borrelia
BorreliaRecurrentis,Borrelia
BorreliaVincentii,Borrelia
Botrytis,Moniliacea
Bottle,Package
Package,ManufacturedStructure
BotulinumAToxinHaemagglutininComplex,NAMEDActiveDrugIngredient
BotulinumBToxin,NAMEDActiveDrugIngredient
BotulinumToxin,Protein
BouveretHoffmanSyndrome,NAMEDSyndrome
Pecora,Ruminantia
Boy,9_1_13419
maleSex,unambiguousSex
Bra,Undergarment
Undergarment,Clothing
RadialArtery,NAMEDSystemicArtery
RadialArtery,23_1_258
RadialArtery,23_1_614
RadialArtery,23_1_1289
RadialArtery,23_1_8998
RadialArtery,23_1_8999
RadialArtery,23_1_9000
RadialArtery,23_1_9001
RadialArtery,23_1_9002
UlnarArtery,NAMEDSystemicArtery
UlnarArtery,23_1_258
UlnarArtery,23_1_614
UlnarArtery,23_1_1289
UlnarArtery,23_1_10775
UlnarArtery,23_1_10776
BrachialFascia,NAMEDFascia
NAMEDFossa,Fossa
surfaceHollowTopology,9_1_854
DorsalScapularNerve,NAMEDNerve
DorsalScapularNerve,23_1_254
DorsalScapularNerve,23_1_4255
DorsalScapularNerve,23_1_4256
DorsalScapularNerve,23_1_4257
LateralCordOfBrachialPlexus,NAMEDNerve
MedialCordOfBrachialPlexus,NAMEDNerve
MedialCordOfBrachialPlexus,23_1_7192
MedialCordOfBrachialPlexus,23_1_7193
MedialCordOfBrachialPlexus,23_1_7194
MedialCordOfBrachialPlexus,23_1_7195
MedialCordOfBrachialPlexus,23_1_7196
PosteriorCordOfBrachialPlexus,NAMEDNerve
PosteriorCordOfBrachialPlexus,23_1_8606
PosteriorCordOfBrachialPlexus,23_1_8607
RightCommonCarotidArtery,9_1_6813
RightSubclavianArtery,9_1_6850
BrachioCephalicVein,NAMEDSystemicVein
BrachioCephalicVein,23_1_440
BrachioCephalicVein,23_1_2648
BrachioCephalicVein,23_1_2649
BrachioCephalicVein,23_1_2650
BrachioCephalicVein,23_1_2651
ExternalJugularVein,JugularVein
ExternalJugularVein,23_1_440
InternalJugularVein,JugularVein
InternalJugularVein,23_1_440
InternalJugularVein,23_1_2648
SubclavianVein,NAMEDSystemicVein
SubclavianVein,23_1_440
SubclavianVein,23_1_10041
Brachydactyly,NAMEDSyndrome
Bradycardia,9_1_12270
Bradycardia,23_1_143
Bradykinesia,AbnormalInvoluntaryMovement
Bradykinesia,23_1_143
BradykinesiaSymptom,9_1_2305
Bradypnoea,9_1_13061
Bradypnoea,23_1_143
Bradypodidae,Edentata
Edentata,NonHuman
Edentata,Eutheria
Brainstem,NAMEDNervousSystemPart
Brainstem,23_1_2666
Brainstem,23_1_2667
Brainstem,23_1_2668
Brainstem,23_1_2669
Brainstem,23_1_2670
Brainstem,23_1_2671
Mesencephalon,NAMEDNervousSystemPart
Mesencephalon,23_1_553
Mesencephalon,23_1_7309
Mesencephalon,23_1_7310
Mesencephalon,23_1_7311
Prosencephalon,NAMEDNervousSystemPart
Prosencephalon,23_1_8783
Prosencephalon,23_1_8784
BrainVentricle,NAMEDVentricle
BrainVentricle,23_1_2665
CentralNervousSystem,AnatomicalSystem
CentralNervousSystem,23_1_1776
CentralNervousSystem,23_1_3044
CentralNervousSystem,23_1_3045
CentralNervousSystem,23_1_3046
CentralNervousSystem,23_1_3047
CentralNervousSystem,23_1_3048
CentralNervousSystem,23_1_3049
BrainArea,9_1_2306
BrainDamage,9_1_2308
BrainElectricPotential,9_1_2309
BrainHaemorrhage,9_1_2310
BrainIschaemia,9_1_2311
BrainIschaemia,23_1_2664
IschaemicLesion,9_1_4733
CerebrovascularPathology,9_1_8833
BrainTumour,9_1_2312
NAMEDVentricle,Ventricle
Myelencephalon,NAMEDNervousSystemPart
Myelencephalon,23_1_3955
Myelencephalon,23_1_7529
Myelencephalon,23_1_7530
Pons,NAMEDNervousSystemPart
Pons,23_1_8544
SubstantiaNigra,NAMEDNervousSystemPart
SubstantiaNigra,23_1_8288
SubstantiaNigra,23_1_10076
SubstantiaNigra,23_1_10077
Bran,PlantDerivative
BranAsDrug,9_1_2313
BranchOfAbdominalAorta,9_1_2314
BranchOfAbdominalAorta,23_1_254
BranchOfAorta,9_1_2315
BranchOfAorta,23_1_198
BranchOfAorticArch,9_1_2316
BranchOfAorticArch,23_1_1486
BranchOfAorticDivision,9_1_2317
BranchOfCranialNerve,9_1_2318
BranchOfCranialNerve,23_1_1486
BranchOfFacialNerve,9_1_2319
FacialNerve,CranialNerve
FacialNerve,23_1_4832
FacialNerve,23_1_4833
FacialNerve,23_1_4834
FacialNerve,23_1_4835
FacialNerve,23_1_4836
FacialNerve,23_1_4837
FacialNerve,23_1_4838
FacialNerve,23_1_4839
BranchOfFemoralArtery,9_1_2320
CommonFemoralArtery,NAMEDSystemicArtery
CommonFemoralArtery,23_1_198
CommonFemoralArtery,23_1_240
CommonFemoralArtery,23_1_242
CommonFemoralArtery,23_1_614
CommonFemoralArtery,23_1_3382
CommonFemoralArtery,23_1_3383
CommonFemoralArtery,23_1_3384
CommonFemoralArtery,23_1_3385
CommonFemoralArtery,23_1_3386
CommonFemoralArtery,23_1_3387
CommonFemoralArtery,23_1_3388
BranchOfFemoralNerve,9_1_2321
BranchOfGlossopharyngealNerve,9_1_2322
BranchOfMandibularDivisionOfTrigeminalNerve,9_1_2323
MandibularDivisionOfTrigeminalNerve,NAMEDNerve
MandibularDivisionOfTrigeminalNerve,23_1_7113
MandibularDivisionOfTrigeminalNerve,23_1_7114
MandibularDivisionOfTrigeminalNerve,23_1_7115
MandibularDivisionOfTrigeminalNerve,23_1_7116
MandibularDivisionOfTrigeminalNerve,23_1_7117
MandibularDivisionOfTrigeminalNerve,23_1_7118
MandibularDivisionOfTrigeminalNerve,23_1_7119
MandibularDivisionOfTrigeminalNerve,23_1_7120
MandibularDivisionOfTrigeminalNerve,23_1_7121
BranchOfMaxillaryDivisionOfTrigeminalNerve,9_1_2324
MaxillaryDivisionOfTrigeminalNerve,NAMEDNerve
MaxillaryDivisionOfTrigeminalNerve,23_1_7172
MaxillaryDivisionOfTrigeminalNerve,23_1_7173
MaxillaryDivisionOfTrigeminalNerve,23_1_7174
MaxillaryDivisionOfTrigeminalNerve,23_1_7175
BranchOfObturatorNerve,9_1_2325
BranchOfOphthalmicArtery,9_1_2326
OphthalmicArtery,NAMEDSystemicArtery
OphthalmicArtery,23_1_7865
OphthalmicArtery,23_1_7866
OphthalmicArtery,23_1_7867
OphthalmicArtery,23_1_7868
OphthalmicArtery,23_1_7869
OphthalmicArtery,23_1_7870
OphthalmicArtery,23_1_7871
OphthalmicArtery,23_1_7872
OphthalmicArtery,23_1_7873
OphthalmicArtery,23_1_7874
OphthalmicArtery,23_1_7875
BranchOfOphthalmicDivisionOfTrigeminalNerve,9_1_2327
OphthalmicDivisionOfTrigeminalNerve,NAMEDNerve
OphthalmicDivisionOfTrigeminalNerve,23_1_7876
OphthalmicDivisionOfTrigeminalNerve,23_1_7877
OphthalmicDivisionOfTrigeminalNerve,23_1_7878
BranchOfPeripheralNerve,9_1_2328
PeripheralNerve,9_1_6171
PeripheralNerve,23_1_8355
BranchOfPeripheralVessel,9_1_2329
BranchOfPeripheralVessel,23_1_254
PeripheralBloodVessel,9_1_6169
BranchOfRadialNerve,9_1_2330
RadialNerve,NAMEDNerve
RadialNerve,23_1_254
RadialNerve,23_1_440
RadialNerve,23_1_1289
RadialNerve,23_1_7662
RadialNerve,23_1_9006
RadialNerve,23_1_9007
RadialNerve,23_1_9008
RadialNerve,23_1_9009
RadialNerve,23_1_9010
RadialNerve,23_1_9011
RadialNerve,23_1_9012
RadialNerve,23_1_9013
RadialNerve,23_1_9014
RadialNerve,23_1_9015
RadialNerve,23_1_9016
RadialNerve,23_1_9017
RadialNerve,23_1_9018
RadialNerve,23_1_9019
RadialNerve,23_1_9020
RadialNerve,23_1_9021
RadialNerve,23_1_9022
RadialNerve,23_1_9023
BranchOfRenalArtery,9_1_2331
BranchOfThoracicAorta,9_1_2332
BranchOfThoracicAorta,23_1_254
BranchOfTrigeminalNerve,9_1_2333
BranchOfUlnarNerve,9_1_2334
UlnarNerve,NAMEDNerve
UlnarNerve,23_1_254
UlnarNerve,23_1_440
UlnarNerve,23_1_7197
UlnarNerve,23_1_7235
UlnarNerve,23_1_10085
UlnarNerve,23_1_10780
UlnarNerve,23_1_10781
UlnarNerve,23_1_10782
UlnarNerve,23_1_10783
UlnarNerve,23_1_10784
UlnarNerve,23_1_10785
BranchOfVagusNerve,9_1_2335
BranchOfVestibulocochlearNerve,9_1_2336
BranchialArch,NAMEDEmbryonicBodyPart
BranchialArch,23_1_440
Brandy,NAMEDDrink
BrassFounderRole,OccupationRole
BrazilNut,Nut
Breakfast,MealTime
MealTime,PeriodDuringDaylight
Breaking,DamagingProcess
BreakingLesion,9_1_2337
BreakthroughBleeding,NAMEDGynaecologicalDiseaseProcess
BreakthroughVaginalBleeding,NAMEDGynaecologicalDiseaseProcess
BreastAnatomy,9_1_2338
BreastCancerPossibilityOfHypercalcaemia,NAMEDBreastPathology
BreastExamination,9_1_10190
BreastFeeding,9_1_12509
Milk,NAMEDBodySubstance
Infant,9_1_13111
BreastFeedingUntilWeaningOrFor6MonthsAfterBirth,NAMEDReproductiveDiseaseProcess
BreastLigamentOfAstleyCooper,NAMEDLigament
BreastLigamentOfAstleyCooper,23_1_2696
BreastLobule,9_1_2341
BreastLump,9_1_2342
BreastLumpSymptom,9_1_2343
BreastPathology,9_1_8831
BreastQuadrant,9_1_2344
BreastScreening,9_1_12949
BreastScreeningExamination,9_1_13401
BreastSelfExamination,9_1_13484
Patient,9_1_6078
BreastSize,9_1_2346
BreastSwelling,9_1_2347
PainReceptorCell,SensoryCell
Breath,9_1_2349
Expiration,NAMEDRespiratoryProcess
BreathSoundExamination,9_1_10191
NAMEDRespiratoryProcess,NAMEDPhysiologicalProcess
NAMEDRespiratoryProcess,23_1_7555
Ventilating,NAMEDRespiratoryProcess
BreathingSymptom,9_1_2351
BreathingWithAbnormalPattern,9_1_10541
BreathingWithAbnormalPattern,23_1_206
Breathlessness,InternalSensation
Breathlessness,23_1_143
Breathlessness,23_1_2711
BreechDelivery,9_1_13224
Foetus,9_1_13110
Foetus,23_1_578
Foetus,23_1_579
breechPresentation,IntrauterineBodyPositionState
Bregma,SurfaceBodyLandmark
SurfaceBodyLandmark,NAMEDSurfaceBodyPart
BretyliumTosylate,NAMEDActiveDrugIngredient
Brick,NAMEDInorganicSubstance
Bridge,Building
Building,BuiltStructure
BridgeOfNose,NAMEDHeadSurfaceBodyPart
BridgeOfNose,23_1_488
BridgingLeaflet,LeafletOfCongenitallyDisplacedAtrioventricularValve
LeafletOfCongenitallyDisplacedAtrioventricularValve,9_1_4867
BrieflyCompletedHistory,9_1_11539
History,Modality
veryIncomplete,partial
BrimonidineTartrate,NAMEDActiveDrugIngredient
BringingForwardInTime,TimingControlProcess
TimingControlProcess,GenericControlProcess
Brinzolamide,NAMEDActiveDrugIngredient
PrintedBook,PrintedMaterial
BrittleAsthma,Asthma
BrittleDiabetes,9_1_13246
TypeIDiabetesMellitus,DiabetesMellitus
TypeIDiabetesMellitus,23_1_10767
Severity,DiseaseFeature
BrittleNail,9_1_9335
Toughness,Morphology
brittle,ToughnessState
BrittleStar,Ophiuroidea
Ophiuroidea,Echinodermata
BrittlenessOfHair,9_1_9336
