ABBloodGroupTestResult,9_1_8655
MedianAntebrachialVein,NAMEDSystemicVein
MedianAntebrachialVein,23_1_257
MedianAntebrachialVein,23_1_258
MedianAntebrachialVein,23_1_7219
RadialRecurrentArtery,NAMEDSystemicArtery
RadialRecurrentArtery,23_1_258
RadialVenaeCommitante,NAMEDSystemicVein
RadialVenaeCommitante,23_1_198
RadialVenaeCommitante,23_1_258
UlnarVenaeCommitante,NAMEDSystemicVein
UlnarVenaeCommitante,23_1_198
UlnarVenaeCommitante,23_1_258
ForearmExamination,9_1_10223
ForearmOedemaSymptom,9_1_3892
ForearmSign,9_1_3893
ForearmSwellingSymptom,9_1_3894
ForearmSymptom,9_1_3895
PhalanxOfToe,9_1_6201
ForeignBody,9_1_3896
ForeignBodyAcquisitionProcess,TraumaticProcess
ForeignBodyInAirwaySymptom,9_1_3897
ForeignBodySymptom,9_1_3906
ForeignBodyInEarSymptom,9_1_3898
ForeignBodyInEyeSymptom,9_1_3899
ForeignBodyInNoseSymptom,9_1_3900
ForeignBodyInRectumSymptom,9_1_3901
ForeignBodyInSkinSymptom,9_1_3902
ForeignBodyInThroatSymptom,9_1_3903
ForeignBodyInUrethraSymptom,9_1_3904
ForeignBodyInVaginaSymptom,9_1_3905
ForensicPathology,Pathology
ForensicPsychiatry,Psychiatry
Formaldehyde,NAMEDOrganicComplexChemical
Formalism,LogicalStructure
FormationOfNonnormalBodyConnection,9_1_11103
FormationOfNonnormalBodyConnection,23_1_206
Formestane,NAMEDActiveDrugIngredient
Formestane,23_1_504
Formication,Paraesthesia
Formicoidea,Hymenoptera
FornicalSurfaceOfUterineCervix,SurfaceOfUterineCervix
SurfaceOfUterineCervix,9_1_7566
ForwardFlow,9_1_11339
toward,DirectionState
Foscarnet,NAMEDActiveDrugIngredient
FoscarnetSodium,NAMEDActiveDrugIngredient
Fosfestrol,NAMEDActiveDrugIngredient
Fosfestrol,23_1_3594
FosfestrolTetrasodium,Fosfestrol
Fosfomycin,NAMEDActiveDrugIngredient
Fosinopril,NAMEDActiveDrugIngredient
FosinoprilSodium,Fosinopril
FosphenytoinSodium,NAMEDActiveDrugIngredient
Fossa,BodySpace
FossaOvalis,NAMEDCVSBodyPart
FossaOvalis,23_1_5215
LimbusOfFossaOvalis,NAMEDCVSBodyPart
Sweat,NAMEDBodySubstance
Sweat,23_1_3973
Sweat,23_1_10217
offensiveOdour,OdourState
FourAminoTwoMethyOneNaphthol,NAMEDOrganicComplexChemical
FourTimesDailyDrugDosage,9_1_9387
FourthBranchialArch,BranchialArch
FourthCarpoMetacarpalJoint,CarpoMetacarpalJoint
FourthCarpoMetacarpalJoint,23_1_4106
FourthCarpoMetacarpalJoint,23_1_4107
FourthCarpoMetacarpalJoint,23_1_5219
FourthCarpoMetacarpalJoint,23_1_5220
FourthCostalCartilage,9_1_3911
FourthCostalCartilage,23_1_5222
FourthCostalCartilage,23_1_5223
FourthRib,Rib
FourthRib,23_1_5023
FourthRib,23_1_5245
FourthRib,23_1_5246
FourthRib,23_1_5247
FourthCostoChondralJunction,9_1_9232
FourthDigitalRayOfForefoot,DigitalRayOfFoot
FourthDigitalRayOfForefoot,23_1_5226
FourthDigitalRayOfForefoot,23_1_5227
FourthDigitalRayOfHand,DigitalRayOfHand
FourthDigitalRayOfHand,23_1_5228
FourthDigitalRayOfHand,23_1_5229
FourthWebSpaceOfFoot,9_1_3931
FourthWebSpaceOfHand,9_1_3932
FourthHeartSound,HeartSound
FourthHeartSound,23_1_143
FourthIntercostalNerve,NAMEDNerve
FourthIntermetacarpalJoint,IntermetacarpalJoint
FourthIntermetacarpalJoint,23_1_5000
FourthIntermetacarpalJoint,23_1_5219
FourthIntermetatarsalJoint,IntermetatarsalJoint
FourthIntermetatarsalJoint,23_1_5236
FourthIntermetatarsalJoint,23_1_5237
FourthLumbarVertebra,LumbarVertebra
FourthLumbarVertebra,23_1_5014
FourthLumbarVertebra,23_1_5238
L3L4IntervertebralSpace,IntervertebralSpace
L3L4IntervertebralSpace,23_1_6533
L3L4IntervertebralSpace,23_1_6534
ProximalPhalanxOfRingFinger,9_1_6517
ThirdInterMetatarsalSpace,9_1_7910
ThirdInterMetatarsalSpace,23_1_5233
ThirdInterMetatarsalSpace,23_1_9459
ProximalPhalanxOfFourthToe,9_1_11760
FourthPartOfDuodenum,SegmentOfDuodenum
FourthPerinealBranchOfSacralNerve,NAMEDNerve
FourthPerinealBranchOfSacralNerve,23_1_254
FourthPerinealBranchOfSacralNerve,23_1_3307
FourthPerinealBranchOfSacralNerve,23_1_5244
IliococcygeusMuscle,NAMEDStriatedMuscle
IliococcygeusMuscle,23_1_440
FourthSacralVertebra,SacralVertebra
FourthStageOfLabour,StageOfLabour
FourthTarsoMetatarsalJoint,TarsoMetatarsalJoint
FourthTarsoMetatarsalJoint,23_1_2856
FourthTarsoMetatarsalJoint,23_1_5237
FourthTarsoMetatarsalJoint,23_1_5249
FourthThoracicVertebra,ThoracicVertebra
FourthThoracicVertebra,23_1_5028
FourthThoracicVertebra,23_1_5250
T3T4IntervertebralSpace,IntervertebralSpace
T3T4IntervertebralSpace,23_1_10288
T3T4IntervertebralSpace,23_1_10290
PulpOfFourthToe,9_1_6580
FourthVentricle,BrainVentricle
FourthVentricle,23_1_16
FourthVentricle,23_1_5255
FourthWebSpace,9_1_3930
FourthYearOfLife,Toddlerhood
Fovea,NAMEDSensoryPart
Fovea,23_1_5256
FowlerMethod,NAMEDEponymousMethod
Fox,Vulpes
Vulpes,Canidae
FractionalRange,ImpreciseNumberValueType
ImpreciseNumberValueType,MagnitudeValueType
Fractionating,DiscreteItemSeparating
FracturingProcess,BonyTraumaProcess
FractureType,DiseaseFeature
FractureComplexityTypeState,FractureTypeState
FractureTypeState,DiseaseState
FractureOfNeckOfFemur,9_1_3934
NeckOfFemur,9_1_5532
NeckOfFemur,23_1_4951
NeckOfFemur,23_1_7636
FractureStability,FractureType
FractureStabilityState,FractureTypeState
FragileEpidermis,9_1_11780
FragileXSyndrome,NAMEDSyndrome
Fragment,9_1_3936
Fragrance,NAMEDExcipientDrugIngredient
FrameOfReference,LogicalStructure
Framycetin,NAMEDActiveDrugIngredient
Framycetin,23_1_562
FramycetinSulphate,Framycetin
Francisella,Bacterium
FrancisellaTularensis,Francisella
Francium,ElementalChemical
Frangula,NAMEDActiveDrugIngredient
Frankelia,Toxoplasmatidae
Toxoplasmatidae,Protozoa
FrayedEdge,9_1_3938
FrayingEdgeProcess,SoftTissueTraumaProcess
Texture,Appearance
rough,TextureState
FreeArterialGraft,9_1_8875
FreeGastroepiploicArteryGraft,9_1_8876
FreeMammaryArteryGraft,9_1_8877
MammaryArtery,NAMEDSystemicArtery
MammaryArtery,23_1_440
FreeingOrFixingProcess,GenericProcess
FreezeDriedHumanClottingFactorIX,ClottingFactorIXAsDrug
FreezeDriedHumanClottingFactorVIII,ClottingFactorVIIIAsDrug
FreezeDrying,9_1_3940
Freezing,Cooling
FrenchFranc,CurrencyUnit
FrenulumOfClitoralGlans,NAMEDFemaleGenitalTractBodyPart
FrenulumOfClitoralGlans,23_1_3289
FrenulumOfPenis,9_1_3941
FrenulumOfPenis,23_1_644
FrenulumOfTongue,9_1_3942
FrenulumOfTongue,23_1_644
FrenumOfOralCavity,9_1_3943
FrenzelsGlass,Device
FrequencySimilarToThatWithConventionalImmunosuppressiveTherapy,NAMEDDrugClinicalFeature
FrequencyState,TemporalState
FrequencyUnit,CompositeUnit
FrequentAdministration,NAMEDProcess
FreshFrozenPlasma,NAMEDActiveDrugIngredient
FrickmanMethod,NAMEDEponymousMethod
FrictionBurn,9_1_3944
FrictionalForceApplyingProcess,ForceApplyingProcess
FrictionVectorForce,9_1_3945
VectorForce,LinearStructure
VectorForce,23_1_11007
Friday,OneDay
Frigidity,9_1_13327
Frigidity,23_1_206
Frog,Amphibian
FrontalBalding,9_1_3946
SkinOfFrontalScalp,9_1_7199
OrbitalPlateOfFrontalBone,9_1_5837
OrbitalPlateOfFrontalBone,23_1_1425
OrbitalPlateOfFrontalBone,23_1_2527
OrbitalPlateOfFrontalBone,23_1_7937
OrbitalPlateOfFrontalBone,23_1_7938
FrontalHeadache,9_1_3947
OlfactorySulcus,CerebralSulcus
OlfactorySulcus,23_1_7833
OrbitalSulcus,CerebralSulcus
OrbitalSulcus,23_1_7833
PrecentralGyrus,CerebralGyrus
PrecentralGyrus,23_1_7833
FrontalLobeAtrophy,9_1_3948
FrontalLobeMeningealSpace,9_1_3950
FrontalNerve,NAMEDNerve
FrontalNerve,23_1_254
FrontalNerve,23_1_1358
FrontalNerve,23_1_5280
FrontalNerve,23_1_5281
FrontalNerve,23_1_5282
SupraorbitalNerve,NAMEDNerve
SupraorbitalNerve,23_1_254
SupraorbitalNerve,23_1_6102
SupraorbitalNerve,23_1_6103
SupraorbitalNerve,23_1_6557
SupratrochlearNerve,NAMEDNerve
SupratrochlearNerve,23_1_6102
SupratrochlearNerve,23_1_6103
SupratrochlearNerve,23_1_6557
FrontalSinus,9_1_3953
FrontalSinus,23_1_4600
FrontalProcessOfMaxilla,BonyProcess
FrontalProcessOfMaxilla,23_1_550
FrontalProcessOfZygomaticBone,BonyProcess
FrontalProcessOfZygomaticBone,23_1_5283
FrontalSinusExamination,9_1_10224
FrontalSinusitis,9_1_3955
FrontalSuture,NAMEDJoint
FrontalSuture,23_1_16
FrontalSuture,23_1_1700
FrontalSuture,23_1_1703
FrontoEthmoidalSuture,NAMEDJoint
FrontoEthmoidalSuture,23_1_419
FrontoEthmoidalSuture,23_1_1700
FrontoEthmoidalSuture,23_1_1703
FrontoLacrimalSuture,NAMEDJoint
FrontoLacrimalSuture,23_1_419
FrontoLacrimalSuture,23_1_1700
FrontoLacrimalSuture,23_1_1703
FrontoMaxillarySuture,NAMEDJoint
FrontoMaxillarySuture,23_1_419
FrontoMaxillarySuture,23_1_1700
FrontoMaxillarySuture,23_1_1703
FrontoNasalSuture,NAMEDJoint
FrontoNasalSuture,23_1_419
FrontoNasalSuture,23_1_1700
FrontoNasalSuture,23_1_1703
FrontoZygomaticSuture,NAMEDJoint
FrontoZygomaticSuture,23_1_419
FrontoZygomaticSuture,23_1_1700
FrontoZygomaticSuture,23_1_1703
Frowning,VoluntaryMovementOfMuscleOfFacialExpression
Fructosamine,AminoSugar
Fructosamine,23_1_272
Fructose,Monosaccharide
Monosaccharide,CarbohydrateSugar
FruitJuice,9_1_3956
Frusemide,NAMEDActiveDrugIngredient
Fshape,alphabeticalShape
FulguratingMigraine,Migraine
FulguratingMigraine,23_1_289
FullBloodCountResult,9_1_3957
FullBloodCountTest,HaematologyTest
FullThicknessSkinGraft,SkinGraft
SkinGraft,9_1_7174
SkinGraft,23_1_1583
FullersEarth,NAMEDInorganicSubstance
FullyCompletedHistory,9_1_11538
FulminantHepaticNecrosis,9_1_12836
HepaticNecrosis,9_1_4251
rapidlyProgressive,progressiveDiseaseCourseState
FumeOrVapour,AirbornSubstance
FunctionalDyspepsia,NAMEDGastrointestinalDiseaseProcess
FunctionalNormalisingProcess,NormalisingProcess
FunctionalOvarianCyst,OvarianCyst
FunctionalSystem,BodySystem
Fundoscopy,9_1_1569
FundusOfGallBladder,GallBladderStructure
GallBladderStructure,9_1_3972
FundusPhotography,9_1_9170
FundusPhotographyDevice,9_1_12352
VisibleLight,Radiation
FungalInfectionLesion,9_1_3960
FungalSkinLesion,9_1_3961
FungalSpore,9_1_11246
OrganismReproduction,NAMEDReproductiveProcess
FungalSuperinfection,NAMEDInfectivePathology
FungiformLingualPapilla,LingualPapilla
FungiformLingualPapilla,23_1_5143
FunnelShaped,NAMEDsolidShape
Fur,NAMEDAnimalSubstance
FurSeal,Otariidae
Otariidae,Pinnipedia
Furniture,Device
FurrierRole,OccupationRole
Fusafungine,NAMEDActiveDrugIngredient
Fusarium,Tuberculariaceae
Tuberculariaceae,Hyphomycete
FusidicAcid,NAMEDActiveDrugIngredient
FusiformGyrus,CerebralGyrus
Fusing,SolidFasteningProcess
FusionReactor,LaboratoryDevice
Fusobacterium,Bacterium
GGroupProstaglandin,Prostaglandin
GIObstructionState,9_1_10635
GastrointestinalTransport,9_1_4018
GastrointestinalTransport,23_1_5362
GIOcclusingStructure,OcclusingLesion
OcclusingLesion,9_1_10508
GITractFromEsophagusToDuodenum,NAMEDGITractBodyPart
GITractFromEsophagusToDuodenum,23_1_5296
GITractFromEsophagusToDuodenum,23_1_5297
GITractFromEsophagusToDuodenum,23_1_5298
UpperGastrointestinalTract,NAMEDGITractBodyPart
UpperGastrointestinalTract,23_1_5297
UpperGastrointestinalTract,23_1_6276
UpperGastrointestinalTract,23_1_6277
UpperGastrointestinalTract,23_1_10827
UpperGastrointestinalTract,23_1_10828
UpperGastrointestinalTract,23_1_10829
GIlliamMethod,NAMEDEponymousMethod
GRAILModellingRole,OccupationRole
Gabapentin,NAMEDActiveDrugIngredient
Gadodiamide,NAMEDActiveDrugIngredient
Gadolinium,ElementalChemical
Gadolinium,RareEarthMetal
Gadoteridol,NAMEDActiveDrugIngredient
GagReflex,Reflex
Gagging,VoluntaryOropharyngealMovement
VoluntaryOropharyngealMovement,9_1_8554
GaitState,ProcessState
Galactorrhoea,9_1_13466
Galactorrhoea,23_1_143
inappropriate,AppropriatenessState
HighConcentration,9_1_10999
Galactose,Aldohexose
Galactose,23_1_272
GalactoseOnePhosphate,NAMEDOrganicComplexChemical
LowConcentration,9_1_10998
GalactoseDegradation,9_1_3969
GalactoseMetabolism,9_1_3970
GalactoseSynthesis,9_1_3971
Galagonidae,Strepsirhini
GallStone,9_1_3973
GallStone,23_1_5306
Gallamine,NAMEDActiveDrugIngredient
GallamineTriethiodide,Gallamine
GallbladderDisease,9_1_3975
Gallium,ElementalChemical
GallopingPulseRhythm,9_1_8809
GallopingPulseRhythm,23_1_143
galloping,unevenlySpacedRepeating
GallowsTractionDevice,SkeletalTractionDevice
SkeletalTractionDevice,9_1_10708
Gamete,9_1_3976
Gametogenesis,9_1_3977
Gametogenesis,23_1_5314
GammaBrainWave,EEGBrainWave
GammaRayRadiation,Radiation
Radiation,Energy
GamolenicAcid,NAMEDActiveDrugIngredient
Ganciclovir,NAMEDActiveDrugIngredient
Ganglion,GenericInternalStructure
Ganglion,23_1_1776
Ganglion,23_1_3690
GanglionOfVagusNerve,NAMEDGanglion
GanglionOfVagusNerve,23_1_440
GanglionOfVagusNerve,23_1_3112
GanglionOfVagusNerve,23_1_5315
Ganglioneuroma,AdrenalNeuroma
GangrenousNecrosisPulpitisOfTooth,9_1_9423
Ganirelix,NAMEDActiveDrugIngredient
GanrenousLesion,9_1_3978
NecrosingLesion,9_1_5543
Gardnerella,Bacterium
Gargling,NAMEDDigestiveProcess
gaseousState,9_1_1139
GasCompression,PressureChangingProcess
PressureChangingProcess,StateChangeProcess
GasDecompression,PressureChangingProcess
GasPropellant,Gas
GaseousBasicDrugForm,9_1_10926
gaseousDrugPresentationState,PhysicalPresentationState
GaseousInstallingProcess,InstallingProcess
Nitrogen,ElementalChemical
GaseousRemovingProcess,RemovingProcess
Gasping,Movement
Gasping,23_1_3209
GastricAdenocarcinoma,9_1_13037
GastricAdenoma,9_1_13038
GastricContent,9_1_3982
GastricCorpus,NAMEDGITractBodyPart
GastricEmptying,9_1_3983
GastricEmptying,23_1_5322
GastricPeristalsis,9_1_3991
GastricPeristalsis,23_1_5332
GastricFunction,9_1_3984
GastricFundus,NAMEDGITractBodyPart
GastricGland,NAMEDGland
GastricGland,23_1_5323
GastricGland,23_1_5324
HClSecretingCell,EpithelialOrSecretoryCell
GastricMotility,9_1_3985
PepsinSecretinCell,EpithelialOrSecretoryCell
GastricMucosalAtrophy,9_1_3986
GastricMucosalHypertrophy,9_1_3987
GastricPain,9_1_3988
GastricPathology,9_1_3990
GastricPalpationExamination,9_1_10225
GastricRoute,9_1_3992
GastricSecretoryStudy,9_1_12936
GastricStasis,9_1_11835
GastricTransitStudy,9_1_12937
GastricVein,9_1_3995
GastricVein,23_1_254
GastricWall,9_1_1321
GastricWall,23_1_612
GastricWall,23_1_5335
MuscularLayerOfStomach,9_1_5472
GastricWallAtrophy,9_1_10886
GastricWallHypertrophy,9_1_11596
GastricWallPerforatingLesion,9_1_3996
PerforatingLesion,9_1_6129
Gastrin,Protein
GastroEnterology,Medicine
GastroIntestinalBleeding,9_1_3998
GastroIntestinalDisturbance,9_1_10168
GastroIntestinalObstruction,9_1_4000
GastroIntestinalTractCancer,9_1_4001
GastroIntestinalTractNeoplasia,9_1_4002
GastroIntestinalUlceration,9_1_4003
GastrocnemiusBursa,NAMEDBursa
GastrocnemiusBursa,23_1_2416
Gastrodiscoides,Trematode
PosteriorSuperiorPancreaticoduodenalArtery,9_1_8680
PosteriorSuperiorPancreaticoduodenalArtery,23_1_8683
RightGastroepiploicArtery,9_1_6823
RightGastroepiploicArtery,23_1_9264
GastrointestinalAbnormality,9_1_8836
NutrientAbsorption,9_1_5706
GastrointestinalContent,9_1_4005
GastrointestinalContent,23_1_5347
GastrointestinalDiscomfort,9_1_11747
GastrointestinalDysfunction,9_1_12378
GastrointestinalInvestigation,9_1_10122
GastrointestinalMalabsorption,9_1_4008
GastrointestinalMalabsorption,23_1_143
GastrointestinalManometry,9_1_4009
IntraluminalIntestinalPressure,9_1_10992
GastrointestinalMotility,9_1_4010
GastrointestinalMotorFunctionInvestigation,9_1_10123
GastrointestinalMucosa,9_1_10514
GastrointestinalMucosa,23_1_5353
LaminaMuscularisMucosae,TissueLamina
GastrointestinalPain,9_1_4013
GastrointestinalSecretoryStudy,9_1_12938
IntestinalLumen,9_1_4620
GastrointestinalTractPathology,9_1_4016
GastrointestinalTransitStudy,9_1_10124
GastrolienalLigament,NAMEDLigament
GastrolienalLigament,23_1_5333
GastrolienalLigament,23_1_5363
GastrolienalLigament,23_1_5364
GreaterOmentum,Omentum
GreaterOmentum,23_1_5489
GreaterOmentum,23_1_5490
GreaterOmentum,23_1_5491
GastrooesophagealReflux,9_1_4019
GastrophrenicLigament,NAMEDLigament
GastrophrenicLigament,23_1_5333
GastrophrenicLigament,23_1_5364
GastrophrenicLigament,23_1_5366
Gastropod,Mollusca
Gastroscope,9_1_10689
GastrostomyCatheter,Catheter
GastrostomyStructure,9_1_9597
Glucosyleramide,Cerebroside
Gauze,WoundCoveringDevice
WoundCoveringDevice,9_1_10714
Gecko,Reptile
GelBasicDrugForm,9_1_10927
gelDrugForm,liquidSolidDrugPresentationState
GelatinDrug,9_1_4024
Gemcitabine,NAMEDActiveDrugIngredient
GemcitabineHydrochloride,Gemcitabine
GemellusVenae,PerforatingVein
PerforatingVein,NAMEDSystemicVein
PerforatingVein,23_1_242
Gemeprost,ProstaglandinDrug
ProstaglandinDrug,9_1_6425
Gemfibrozil,NAMEDActiveDrugIngredient
Gemfibrozil,23_1_2406
GenderSpecificSign,9_1_4025
MaleOrFemalePatient,9_1_12481
GenderSpecificSymptom,9_1_4026
GeneMutating,NAMEDGeneticProcess
NAMEDGeneticProcess,NAMEDPhysiologicalProcess
GeneralAnaesthesiaFeature,9_1_4027
generalAnaesthesia,AnaesthesiaState
GeneralAnaesthetic,9_1_13137
GeneralBodySign,9_1_4028
GeneralLevelOfSpecification,ModifierConcept
GeneralMedicine,Medicine
GeneralPractice,ClinicalSpecialityState
GeneralSurgery,Surgery
GeneralSurgeryProcedure,9_1_4029
GeneralSurgicalRole,9_1_11838
SurgicalRole,ClinicalInterventionRole
GeneralSymptom,9_1_4031
GeneralisedParaesthesia,9_1_4032
GeneralisedParaesthesia,23_1_5378
SystemicDistribution,DiffuseDistribution
GeneralisedSeizure,9_1_4033
GeneralisedSweatingSymptom,9_1_9079
GeneralisedTonicClonicSeizure,9_1_4034
TonicClonicSeizure,Seizure
TonicClonicSeizure,23_1_3629
GeneralizedFormOfJuvenilePeriodontitis,9_1_11843
JuvenilePeriodontitis,9_1_9710
GenerallyInflammedSynovium,9_1_4035
GenericBodySurfaceStructure,GenericBodyStructure
Genet,Paguma
GeneticRecombination,CellularProcess
GeneticZygocity,DiseaseFeature
GeneticZygocityState,DiseaseState
GeneticallyFemalePseudoHermaphrodite,9_1_12480
Karyotype46XY,DiploidKaryotype
GeneticallyMalePseudoHermaphrodite,9_1_12480
GenialTubercle,MandibularTubercle
GeniculateBody,NAMEDNervousSystemPart
GeniculateBody,23_1_440
GeniculateGanglion,NAMEDGanglion
GeniculateGanglion,23_1_440
GeniculateGanglion,23_1_5384
GeniculateNucleus,IntracranialNucleus
GenioglossusMuscle,ExtrinsicMuscleOfTongue
GeniohyoidMuscle,SupraHyoidMuscle
GenitalBleeding,9_1_4036
GenitalTractComponent,9_1_4038
GenitalTractNeoplasia,9_1_4039
GenitoFemoralNerve,NAMEDNerve
GenitoFemoralNerve,23_1_254
GenitoFemoralNerve,23_1_1355
GenitoUrinaryExamination,9_1_10226
GenitoUrinaryPain,9_1_4042
GenitoUrinaryPathology,9_1_4043
GenitoUrinarySign,9_1_4044
GenitoUrinarySystemComponent,9_1_4045
GenitoUrinarySystemPhenomenon,9_1_4046
GenitourinaryMedicine,Medicine
Gentamicin,NAMEDActiveDrugIngredient
Gentamicin,23_1_562
GentamicinSulphate,Gentamicin
Gentian,NAMEDActiveDrugIngredient
GeometricShape,PlanarStructure
Geotrichum,Blastomycete
Gerbil,Rodentia
Geriatrics,Medicine
GermCell,Cell
GermCellTumour,9_1_11167
Germanium,ElementalChemical
GerminalInclusionCyst,OvarianCyst
GestationalPhenomenon,9_1_4048
GestationalPhenomenon,23_1_5391
Gestodene,NorgestrelDerivative
Gestrinone,NAMEDActiveDrugIngredient
GestronolHexanoate,NAMEDActiveDrugIngredient
GestronolHexanoate,23_1_4324
GiantFollicularLymphoblastoma,NonHodgkinsLymphoma
GiantOtter,Pteronura
Pteronura,Mustelidae
GiantPigmentedNaevus,PigmentedMole
PigmentedMole,HyperpigmentedNaevus
Giardia,Protozoa
GiardiaLamblia,Giardia
GilbertSyndrome,NAMEDSyndrome
GilbertSyndrome,23_1_3780
GillesDeLaTouretteSyndrome,NAMEDSyndrome
GillesDeLaTouretteSyndrome,23_1_5392
Tic,AbnormalInvoluntaryMovement
GilliesMethod,NAMEDEponymousMethod
Gin,NAMEDDrink
Ginger,NAMEDActiveDrugIngredient
GingerPlant,Liliidae
GingivaExamination,9_1_10227
GingivalDisease,9_1_4050
GingivalHaemorrhageSymptom,9_1_4051
GingivalMucosa,9_1_4052
GingivalMucosa,23_1_5396
Mastication,VoluntaryMovementOfMouth
Mastication,23_1_7140
Mastication,23_1_7141
Mastication,23_1_7142
Mastication,23_1_7143
Mastication,23_1_7144
Mastication,23_1_7145
GingivalRoute,9_1_4054
GingivalSulcus,9_1_9703
MarginalGingiva,9_1_5225
GingivitisLesion,9_1_4056
Ginkgos,Gymnosperms
Giraffe,Giraffidae
Giraffidae,Giraffoidea
Giraffoidea,Pecora
Girl,9_1_13421
SecretoryCell,9_1_6986
GlandularFever,NAMEDSyndrome
GlandularFever,23_1_5402
GlandularSecretion,9_1_4059
NormalMaleUrethralMeatus,9_1_5696
NormalMaleUrethralMeatus,23_1_5407
LinearSegmentOfMaleUrethra,9_1_4985
Glatiramer,NAMEDActiveDrugIngredient
GlatiramerAcetate,Glatiramer
IncreasedIntraOcularPressure,9_1_11701
IncreasedIntraOcularPressure,23_1_143
VisualFieldDefect,9_1_8482
OpticNerve,CranialNerve
OpticNerve,23_1_7887
OpticNerve,23_1_7888
OpticNerve,23_1_7889
HeadOfHumerus,9_1_4194
HeadOfHumerus,23_1_5640
GlenoHumeralJointStability,9_1_11296
Glibenclamide,NAMEDActiveDrugIngredient
Glibenclamide,23_1_3205
Glibornuride,NAMEDActiveDrugIngredient
Glibornuride,23_1_3205
Gliclazide,NAMEDActiveDrugIngredient
Gliclazide,23_1_3205
Glimepiride,NAMEDActiveDrugIngredient
Glimepiride,23_1_3205
Glipizide,NAMEDActiveDrugIngredient
Glipizide,23_1_3205
Gliquidone,NAMEDActiveDrugIngredient
Gliquidone,23_1_3205
Glisentide,NAMEDActiveDrugIngredient
Glisentide,23_1_3205
Globicephala,Delphinidae
Globin,Protein
GlobosusNucleus,RoofNucleusOfCerebellum
Globulin,Protein
GlobulomaxillaryCyst,9_1_12257
GlomerularBasementMembrane,9_1_4065
GlomerularFiltration,9_1_4066
Glomerulonephritis,9_1_4067
GlomusBody,NAMEDSensoryPart
GlomusBody,23_1_1758
GlomusBody,23_1_5425
GlomusCell,Pericyte
Pericyte,ConnectiveTissueCell
GlomusJugulare,NAMEDChemoreceptor
GlomusJugulare,23_1_1490
GlomusJugulare,23_1_1491
GlossalDivisionOfGlossopharyngealNerve,NAMEDNerve
GlossalDivisionOfGlossopharyngealNerve,23_1_5426
GlossopalatineSalivaryGland,MinorSalivaryGland
GlossopharyngealBreathing,NonNormalBreathing
GlossopharyngealGanglion,NAMEDGanglion
GlossopharyngealGanglion,23_1_440
GlossopharyngealGanglion,23_1_5384
GlossopharyngealGanglion,23_1_5427
PharyngealDivisionOfGlossophanryngealNerve,NAMEDNerve
PharyngealDivisionOfGlossophanryngealNerve,23_1_8409
PosteriorThirdOfDivisionOfTongue,9_1_6343
PosteriorThirdOfDivisionOfTongue,23_1_1277
GlossopharyngealNerveExamination,9_1_10228
Glottis,NAMEDRespiratoryBodyPart
Glottis,23_1_16
Glottis,23_1_3625
Glottis,23_1_3626
Glottis,23_1_5432
Glottis,23_1_5433
Glottis,23_1_5434
Glottis,23_1_5435
Glottis,23_1_5436
Glottis,23_1_5437
Glottis,23_1_5438
Glottis,23_1_5439
Glottis,23_1_5440
Glottis,23_1_5441
VestibularFold,NAMEDRespiratoryBodyPart
VestibularFold,23_1_440
VestibularFold,23_1_11065
VestibularFold,23_1_11066
VestibularFold,23_1_11067
VestibularFold,23_1_11068
VestibularFold,23_1_11069
LaryngealSinus,NAMEDFossa
LaryngealSinus,23_1_440
RimaGlottidis,Rima
RimaGlottidis,23_1_16
RimaGlottidis,23_1_9305
RimaGlottidis,23_1_9306
VocalisMuscle,NAMEDStriatedMuscle
VocalisMuscle,23_1_440
Subglottis,NAMEDRespiratoryBodyPart
Subglottis,23_1_16
Subglottis,23_1_3625
Subglottis,23_1_10051
Subglottis,23_1_10052
Subglottis,23_1_10053
Glove,Clothing
GlucagonAsDrug,9_1_4071
Glucagonoma,9_1_10836
Glucocorticoid,9_1_4073
GlucocorticoidDrug,9_1_4074
GlucocorticoidHormone,9_1_4075
Gluconeogenesis,NAMEDProcess
Glucose6PhosphateDehydrogenaseDeficiency,NAMEDSystemicDisease
GlucoseAsDrug,9_1_4076
GlucoseDetectionDevice,9_1_4077
GlucoseDetectionReagent,9_1_10851
GlucoseIntolerance,NAMEDGastrointestinalDiseaseProcess
GlucoseReagentStrip,GlucoseDetectionDevice
GlucoseTransport,9_1_4079
Glue,AdhesiveMaterial
GlutamicAcid,AminoAcid
GlutamicAcidAsDrug,9_1_4081
GlutamicAcidHydrochloride,GlutamicAcidAsDrug
Glutamine,AminoAcid
Glutaraldehyde,NAMEDActiveDrugIngredient
GlutealFascia,NAMEDFascia
GlutealMuscle,9_1_4082
InferiorGlutealNerve,NAMEDNerve
InferiorGlutealNerve,23_1_254
InferiorGlutealNerve,23_1_6026
InferiorGlutealNerve,23_1_6027
InferiorGlutealNerve,23_1_6028
GreaterTrochanter,Trochanter
GreaterTrochanter,23_1_5503
Glycerol,NAMEDActiveDrugIngredient
Glycerophospholipid,Phospholipid
GlycerylMonostearate,NAMEDActiveDrugIngredient
GlycerylTrinitrate,NAMEDActiveDrugIngredient
GlycerylTrinitrate,23_1_5446
TrinitrateGroup,NitrateGroup
Glycine,AminoAcid
GlycineAsDrug,9_1_4083
GlycogenDegradation,9_1_1103
GlycogenMetabolism,9_1_4084
